order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,purchase_frequency,preferred_category,product_name,category,gender,TotalSpend
ORD5632,CUST1632,46,PROD832,Pakistan,11/1/2021,1/26/2024,1,active,6/22/2023,313.25,6,42,Electronics,Running Shoes,Sports,Male,1879.5
ORD5633,CUST1633,65,PROD833,Canada,8/12/2023,1/13/2024,0,paused,10/22/2024,174.86,8,37,Clothing,Dining Table,Home,Male,1398.88
ORD5634,CUST1634,39,PROD834,Canada,11/13/2021,8/31/2022,5,active,2/4/2025,207.22,8,18,Clothing,Cricket Bat,Sports,Male,1657.76
ORD5635,CUST1635,57,PROD835,India,6/16/2021,7/27/2025,0,active,9/6/2021,232.51,4,40,Home,Sofa,Home,Female,930.04
ORD5636,CUST1636,55,PROD836,Germany,1/2/2022,7/19/2023,0,active,2/4/2025,67.19,9,25,Sports,Lamp,Home,Female,604.71
ORD5637,CUST1637,37,PROD837,UK,6/19/2021,7/15/2025,0,active,3/16/2025,111.88,6,39,Electronics,Lipstick,Beauty,Male,671.28
ORD5638,CUST1638,58,PROD838,UK,7/27/2021,8/7/2025,3,paused,5/20/2022,924.05,1,1,Beauty,Running Shoes,Sports,Female,924.05
ORD5639,CUST1639,40,PROD839,Pakistan,1/23/2021,9/30/2021,3,active,3/26/2023,85.08,6,6,Clothing,Basketball,Sports,Female,510.48
ORD5640,CUST1640,69,PROD840,India,1/21/2021,6/22/2025,5,cancelled,8/28/2024,179.5,8,33,Beauty,Smartwatch,Electronics,Female,1436.0
ORD5641,CUST1641,41,PROD841,Germany,7/4/2021,9/23/2022,4,paused,8/22/2023,73.15,4,49,Home,Shirt,Clothing,Male,292.6
ORD5642,CUST1642,64,PROD842,Pakistan,9/11/2022,7/10/2025,0,active,1/11/2025,180.64,6,38,Home,Shirt,Clothing,Male,1083.84
ORD5643,CUST1643,46,PROD843,UK,8/31/2022,9/10/2023,0,active,1/22/2023,160.41,8,10,Beauty,Conditioner,Beauty,Male,1283.28
ORD5644,CUST1644,21,PROD844,Germany,7/5/2021,12/9/2024,0,active,7/5/2021,110.39,9,28,Sports,Conditioner,Beauty,Female,993.51
ORD5645,CUST1645,32,PROD845,Pakistan,11/29/2021,7/28/2025,2,active,8/5/2024,202.22,6,46,Clothing,Hoodie,Clothing,Female,1213.32
ORD5646,CUST1646,19,PROD846,Pakistan,9/4/2022,11/21/2023,4,active,6/4/2024,147.21,8,13,Home,Microwave,Home,Male,1177.68
ORD5647,CUST1647,52,PROD847,UK,6/24/2021,7/9/2025,3,paused,9/22/2021,211.08,2,16,Home,Running Shoes,Sports,Female,422.16
ORD5648,CUST1648,24,PROD848,USA,8/10/2021,7/19/2023,0,paused,9/15/2024,57.73,8,25,Clothing,Face Wash,Beauty,Male,461.84
ORD5649,CUST1649,66,PROD849,USA,12/27/2020,9/30/2023,2,cancelled,12/24/2022,786.08,2,19,Sports,Jeans,Clothing,Female,1572.16
ORD5650,CUST1650,43,PROD850,USA,6/26/2021,10/29/2023,4,active,5/18/2022,77.67,8,37,Beauty,Shampoo,Beauty,Female,621.36
ORD5651,CUST1651,25,PROD851,UK,4/15/2022,9/13/2022,5,active,11/10/2023,85.4,3,49,Sports,Jeans,Clothing,Male,256.20000000000005
ORD5652,CUST1652,59,PROD852,USA,2/24/2023,7/11/2024,1,active,5/5/2025,1165.65,1,28,Home,Dumbbells,Sports,Male,1165.65
ORD5653,CUST1653,47,PROD853,UK,8/28/2021,12/14/2021,4,active,11/26/2021,49.06,7,20,Clothing,Face Wash,Beauty,Male,343.42
ORD5654,CUST1654,46,PROD854,Canada,1/27/2023,7/14/2024,4,active,9/21/2023,164.98,3,21,Beauty,Basketball,Sports,Female,494.93999999999994
ORD5655,CUST1655,56,PROD855,Canada,7/12/2023,3/19/2024,3,cancelled,2/11/2024,286.43,3,16,Electronics,Vacuum Cleaner,Home,Male,859.29
ORD5656,CUST1656,36,PROD856,Pakistan,10/29/2020,5/25/2023,1,active,4/22/2023,83.74,4,34,Sports,Chair,Home,Female,334.96
ORD5657,CUST1657,31,PROD857,Canada,1/9/2023,1/19/2025,0,active,11/3/2024,196.16,5,47,Clothing,Dumbbells,Sports,Female,980.8
ORD5658,CUST1658,39,PROD858,India,3/24/2023,8/16/2023,0,active,8/11/2025,694.93,2,22,Clothing,Perfume,Beauty,Female,1389.86
ORD5659,CUST1659,56,PROD859,Canada,9/29/2020,1/20/2025,4,active,7/6/2021,467.28,2,34,Sports,Face Wash,Beauty,Female,934.56
ORD5660,CUST1660,60,PROD860,Pakistan,1/8/2023,11/15/2024,2,active,4/18/2023,146.17,9,18,Electronics,Sneakers,Clothing,Male,1315.53
ORD5661,CUST1661,32,PROD861,UK,5/27/2021,6/8/2022,3,active,6/18/2024,41.76,7,41,Home,Smartwatch,Electronics,Female,292.32
ORD5662,CUST1662,57,PROD862,UK,10/17/2020,2/16/2025,4,paused,1/7/2023,111.45,8,39,Clothing,Microwave,Home,Female,891.6
ORD5663,CUST1663,40,PROD863,Canada,8/23/2020,3/21/2025,1,active,5/15/2022,835.56,2,10,Beauty,Chair,Home,Female,1671.12
ORD5664,CUST1664,21,PROD864,India,4/10/2023,3/23/2025,2,paused,8/22/2023,660.78,3,8,Electronics,Smartphone,Electronics,Female,1982.34
ORD5665,CUST1665,42,PROD865,Germany,4/6/2022,9/9/2023,1,active,10/30/2022,150.11,6,49,Sports,Jeans,Clothing,Female,900.6600000000001
ORD5666,CUST1666,20,PROD866,Germany,6/12/2023,5/31/2024,0,cancelled,11/24/2024,283.26,2,49,Sports,Smartphone,Electronics,Male,566.52
ORD5667,CUST1667,32,PROD867,Canada,1/6/2023,6/24/2023,0,active,7/29/2023,986.68,1,29,Clothing,Lipstick,Beauty,Male,986.68
ORD5668,CUST1668,32,PROD868,UK,4/18/2022,5/24/2024,2,cancelled,7/27/2024,169.24,6,7,Home,Yoga Mat,Sports,Female,1015.44
ORD5669,CUST1669,50,PROD869,Germany,12/15/2020,7/13/2025,4,cancelled,11/20/2021,192.21,9,10,Sports,Shirt,Clothing,Male,1729.89
ORD5670,CUST1670,30,PROD870,UK,9/23/2022,7/11/2023,3,active,11/19/2024,27.97,9,14,Electronics,Perfume,Beauty,Male,251.73
ORD5671,CUST1671,53,PROD871,Pakistan,12/6/2022,3/3/2023,4,cancelled,3/21/2025,170.74,6,39,Sports,Tennis Racket,Sports,Female,1024.44
ORD5672,CUST1672,56,PROD872,Pakistan,8/19/2022,2/18/2023,1,cancelled,12/20/2023,124.97,5,21,Electronics,Vacuum Cleaner,Home,Female,624.85
ORD5673,CUST1673,48,PROD873,Pakistan,12/3/2021,7/6/2022,2,paused,5/18/2024,78.19,7,30,Clothing,Perfume,Beauty,Female,547.3299999999999
ORD5674,CUST1674,25,PROD874,USA,2/21/2023,1/31/2025,5,active,6/25/2023,301.07,5,10,Electronics,Sofa,Home,Male,1505.35
ORD5675,CUST1675,42,PROD875,USA,10/4/2022,9/4/2023,4,paused,8/29/2024,51.81,5,31,Electronics,Gaming Console,Electronics,Male,259.05
ORD5676,CUST1676,28,PROD876,India,10/5/2022,3/18/2023,0,cancelled,6/11/2025,817.55,2,1,Sports,Conditioner,Beauty,Female,1635.1
ORD5677,CUST1677,20,PROD877,USA,7/23/2023,4/11/2025,2,cancelled,4/28/2024,470.4,2,19,Beauty,Tablet,Electronics,Male,940.8
ORD5678,CUST1678,52,PROD878,Canada,6/2/2023,5/18/2024,2,paused,1/4/2025,244.14,6,10,Home,Refrigerator,Home,Female,1464.84
ORD5679,CUST1679,66,PROD879,Pakistan,6/26/2021,9/17/2021,2,active,9/19/2023,95.2,3,6,Beauty,Gaming Console,Electronics,Female,285.6
ORD5680,CUST1680,57,PROD880,Canada,5/23/2023,2/18/2025,2,active,7/13/2024,670.66,2,24,Sports,Tennis Racket,Sports,Male,1341.32
ORD5681,CUST1681,40,PROD881,India,6/28/2022,1/17/2024,3,active,3/31/2023,213.06,1,13,Home,Lipstick,Beauty,Male,213.06
ORD5682,CUST1682,39,PROD882,India,3/3/2021,10/17/2022,5,active,3/8/2022,36.45,8,48,Home,Blender,Home,Female,291.6
ORD5683,CUST1683,63,PROD883,India,10/11/2020,7/15/2024,4,active,5/4/2025,3.53,7,15,Home,Conditioner,Beauty,Male,24.709999999999997
ORD5684,CUST1684,40,PROD884,India,4/13/2022,3/4/2025,1,active,6/11/2025,1951.85,1,24,Home,Conditioner,Beauty,Male,1951.85
ORD5685,CUST1685,64,PROD885,USA,3/9/2022,1/25/2023,3,active,4/25/2025,12.39,6,1,Electronics,Dress,Clothing,Female,74.34
ORD5686,CUST1686,39,PROD886,Pakistan,1/6/2021,3/26/2021,1,paused,9/2/2024,28.48,3,15,Electronics,Blender,Home,Female,85.44
ORD5687,CUST1687,48,PROD887,Canada,3/15/2022,8/25/2024,0,active,8/4/2022,853.97,2,14,Beauty,Dumbbells,Sports,Male,1707.94
ORD5688,CUST1688,34,PROD888,USA,10/24/2020,11/23/2024,4,active,7/12/2023,149.49,4,33,Beauty,Tablet,Electronics,Male,597.96
ORD5689,CUST1689,42,PROD889,USA,7/5/2021,12/30/2021,3,cancelled,2/27/2025,46.66,3,24,Beauty,Running Shoes,Sports,Male,139.98
ORD5690,CUST1690,43,PROD890,UK,5/18/2023,11/9/2023,4,paused,3/12/2025,130.19,9,44,Sports,Lipstick,Beauty,Male,1171.71
ORD5691,CUST1691,24,PROD891,USA,4/16/2021,7/2/2024,1,active,6/13/2022,528.2,3,11,Home,Tablet,Electronics,Female,1584.6000000000001
ORD5692,CUST1692,35,PROD892,USA,5/25/2021,3/30/2023,0,active,12/26/2024,189.18,7,19,Electronics,Tablet,Electronics,Male,1324.26
ORD5693,CUST1693,51,PROD893,India,2/10/2022,1/17/2024,4,active,11/18/2022,45.62,6,38,Beauty,Refrigerator,Home,Female,273.71999999999997
ORD5694,CUST1694,65,PROD894,Canada,5/13/2021,4/19/2024,4,cancelled,1/10/2023,86.53,5,30,Clothing,Camera,Electronics,Male,432.65
ORD5695,CUST1695,39,PROD895,Pakistan,2/16/2023,9/5/2024,4,cancelled,9/8/2023,19.37,9,22,Electronics,Dress,Clothing,Female,174.33
ORD5696,CUST1696,65,PROD896,Canada,9/29/2021,11/27/2022,5,cancelled,10/3/2023,356.89,3,11,Clothing,Headphones,Electronics,Male,1070.67
ORD5697,CUST1697,47,PROD897,UK,9/4/2020,8/11/2021,4,active,3/27/2025,219.58,9,14,Electronics,Basketball,Sports,Female,1976.22
ORD5698,CUST1698,31,PROD898,UK,12/26/2021,7/19/2025,4,active,12/26/2024,1371.02,1,3,Beauty,Chair,Home,Male,1371.02
ORD5699,CUST1699,18,PROD899,Canada,9/25/2021,8/29/2022,4,paused,4/13/2025,29.54,7,4,Sports,Running Shoes,Sports,Male,206.78
ORD5700,CUST1700,55,PROD900,Canada,1/5/2022,7/15/2024,4,paused,6/30/2023,155.45,4,15,Sports,Conditioner,Beauty,Male,621.8
ORD5701,CUST1701,29,PROD901,Canada,1/29/2023,9/4/2023,5,paused,2/18/2023,25.49,5,21,Clothing,Headphones,Electronics,Female,127.44999999999999
ORD5702,CUST1702,69,PROD902,Pakistan,7/20/2023,8/7/2025,5,active,7/2/2024,18.68,7,24,Home,Cricket Bat,Sports,Female,130.76
ORD5703,CUST1703,65,PROD903,Canada,11/20/2021,3/16/2024,5,active,4/25/2022,1143.02,1,32,Clothing,Gaming Console,Electronics,Female,1143.02
ORD5704,CUST1704,56,PROD904,UK,7/1/2023,3/12/2024,3,paused,11/23/2023,17.62,9,5,Home,Running Shoes,Sports,Female,158.58
ORD5705,CUST1705,31,PROD905,USA,3/23/2023,12/16/2024,2,active,12/13/2024,167.43,7,15,Clothing,Foundation,Beauty,Female,1172.01
ORD5706,CUST1706,40,PROD906,UK,5/2/2023,6/25/2023,1,active,7/31/2025,244.85,5,34,Beauty,Football,Sports,Female,1224.25
ORD5707,CUST1707,44,PROD907,USA,5/6/2022,10/10/2023,1,cancelled,4/20/2024,73.97,7,46,Sports,Lipstick,Beauty,Female,517.79
ORD5708,CUST1708,47,PROD908,Canada,1/25/2023,6/15/2024,1,active,9/15/2024,898.76,2,26,Electronics,Skirt,Clothing,Female,1797.52
ORD5709,CUST1709,51,PROD909,Germany,1/8/2021,8/26/2022,3,cancelled,5/13/2023,209.36,4,36,Home,Refrigerator,Home,Male,837.44
ORD5710,CUST1710,22,PROD910,UK,2/16/2022,3/20/2022,5,active,3/24/2024,143.04,9,45,Home,Blender,Home,Female,1287.36
ORD5711,CUST1711,19,PROD911,Canada,8/16/2023,2/27/2025,4,active,5/28/2024,164.34,4,47,Electronics,Shirt,Clothing,Male,657.36
ORD5712,CUST1712,67,PROD912,Germany,1/29/2022,1/25/2023,2,active,1/30/2023,188.11,7,16,Electronics,Blender,Home,Female,1316.77
ORD5713,CUST1713,33,PROD913,Canada,8/12/2022,1/13/2025,1,cancelled,5/1/2024,343.89,5,32,Electronics,Jeans,Clothing,Male,1719.4499999999998
ORD5714,CUST1714,67,PROD914,Canada,5/13/2021,9/10/2021,1,cancelled,6/6/2024,291.77,4,41,Home,Perfume,Beauty,Male,1167.08
ORD5715,CUST1715,67,PROD915,UK,8/14/2023,6/14/2025,5,active,8/5/2025,289.38,5,46,Electronics,Gaming Console,Electronics,Male,1446.9
ORD5716,CUST1716,59,PROD916,USA,4/5/2022,7/15/2024,2,active,9/11/2024,184.92,8,12,Beauty,Dress,Clothing,Male,1479.36
ORD5717,CUST1717,68,PROD917,Pakistan,9/2/2021,10/26/2023,1,paused,2/12/2022,95.6,8,38,Electronics,Cricket Bat,Sports,Female,764.8
ORD5718,CUST1718,46,PROD918,UK,10/26/2020,1/16/2022,4,active,1/25/2024,12.05,7,12,Beauty,Tablet,Electronics,Male,84.35000000000001
ORD5719,CUST1719,34,PROD919,UK,12/25/2022,5/18/2023,3,cancelled,3/14/2024,877.48,2,45,Sports,Blender,Home,Female,1754.96
ORD5720,CUST1720,36,PROD920,USA,2/7/2021,8/20/2024,3,paused,7/21/2025,129.11,7,49,Home,Chair,Home,Female,903.7700000000001
ORD5721,CUST1721,18,PROD921,UK,7/22/2021,5/15/2022,1,active,8/12/2022,699.1,1,29,Home,Chair,Home,Female,699.1
ORD5722,CUST1722,19,PROD922,UK,1/17/2021,5/5/2024,3,active,11/20/2023,10.32,6,4,Home,Bluetooth Speaker,Electronics,Female,61.92
ORD5723,CUST1723,28,PROD923,Pakistan,9/16/2022,8/2/2025,1,active,1/8/2023,196.1,9,15,Home,Dress,Clothing,Female,1764.8999999999999
ORD5724,CUST1724,49,PROD924,UK,2/7/2023,1/28/2025,1,active,4/7/2025,173.64,9,16,Clothing,Smartphone,Electronics,Male,1562.7599999999998
ORD5725,CUST1725,39,PROD925,India,7/19/2022,12/26/2024,5,cancelled,2/1/2024,206.65,5,43,Electronics,Hoodie,Clothing,Female,1033.25
ORD5726,CUST1726,18,PROD926,Canada,1/4/2023,3/21/2023,1,active,11/13/2023,477.57,1,41,Clothing,Camera,Electronics,Male,477.57
ORD5727,CUST1727,53,PROD927,Pakistan,4/2/2021,11/22/2022,0,active,2/23/2024,68.9,6,17,Electronics,Skirt,Clothing,Female,413.40000000000003
ORD5728,CUST1728,65,PROD928,Germany,3/11/2023,12/16/2024,3,active,12/11/2024,238.83,7,22,Electronics,Foundation,Beauty,Female,1671.8100000000002
ORD5729,CUST1729,62,PROD929,India,9/28/2021,5/23/2025,0,paused,11/14/2021,120.28,5,46,Sports,Dumbbells,Sports,Male,601.4
ORD5730,CUST1730,51,PROD930,Germany,3/12/2021,4/4/2024,0,active,8/25/2023,880.32,1,30,Home,Smartwatch,Electronics,Male,880.32
ORD5731,CUST1731,63,PROD931,Germany,4/2/2023,7/30/2024,1,active,9/20/2023,425.19,1,8,Home,Yoga Mat,Sports,Female,425.19
ORD5732,CUST1732,27,PROD932,Pakistan,3/31/2023,12/26/2023,5,active,12/31/2023,436.81,3,42,Beauty,Jacket,Clothing,Male,1310.43
ORD5733,CUST1733,50,PROD933,Pakistan,6/19/2021,4/24/2023,0,active,10/1/2024,54.65,3,21,Electronics,Basketball,Sports,Female,163.95
ORD5734,CUST1734,51,PROD934,UK,12/24/2021,4/7/2024,3,active,9/30/2022,178.57,6,33,Beauty,Shampoo,Beauty,Male,1071.42
ORD5735,CUST1735,67,PROD935,Canada,6/30/2021,4/12/2025,2,active,7/23/2024,18.43,9,33,Clothing,Shirt,Clothing,Female,165.87
ORD5736,CUST1736,41,PROD936,India,9/27/2020,7/25/2021,1,cancelled,5/4/2024,162.13,8,24,Sports,Perfume,Beauty,Female,1297.04
ORD5737,CUST1737,19,PROD937,Pakistan,11/9/2021,9/23/2023,2,active,9/15/2023,215.86,4,5,Sports,Dining Table,Home,Female,863.44
ORD5738,CUST1738,68,PROD938,Canada,4/14/2021,8/10/2023,2,active,7/19/2024,448.02,4,4,Sports,Dumbbells,Sports,Male,1792.08
ORD5739,CUST1739,24,PROD939,UK,3/16/2022,7/23/2024,1,active,12/25/2022,202.23,4,29,Beauty,Moisturizer,Beauty,Female,808.92
ORD5740,CUST1740,67,PROD940,Germany,11/6/2022,11/8/2024,1,active,8/10/2025,412.98,1,22,Beauty,Perfume,Beauty,Male,412.98
ORD5741,CUST1741,45,PROD941,Canada,2/16/2021,3/27/2021,4,cancelled,7/20/2023,187.53,4,22,Home,Dumbbells,Sports,Male,750.12
ORD5742,CUST1742,52,PROD942,UK,7/13/2022,12/29/2022,1,active,11/7/2024,140.81,8,5,Home,Bluetooth Speaker,Electronics,Male,1126.48
ORD5743,CUST1743,52,PROD943,India,9/14/2021,10/17/2024,1,active,3/31/2025,66.97,7,1,Home,Headphones,Electronics,Other,468.78999999999996
ORD5744,CUST1744,60,PROD944,UK,10/15/2021,12/27/2024,5,active,1/12/2024,73.09,5,12,Beauty,Microwave,Home,Female,365.45000000000005
ORD5745,CUST1745,49,PROD945,Pakistan,11/25/2021,6/13/2023,5,active,10/18/2022,1326.91,1,3,Clothing,Dining Table,Home,Male,1326.91
ORD5746,CUST1746,59,PROD946,Canada,4/21/2021,11/7/2022,1,active,7/12/2021,187.35,2,23,Beauty,Foundation,Beauty,Female,374.7
ORD5747,CUST1747,45,PROD947,UK,6/13/2021,10/8/2024,0,active,8/13/2022,421.14,2,23,Clothing,Shampoo,Beauty,Female,842.28
ORD5748,CUST1748,37,PROD948,India,4/10/2022,3/28/2025,2,active,7/18/2022,107.87,9,31,Home,Microwave,Home,Female,970.83
ORD5749,CUST1749,38,PROD949,India,12/3/2020,6/11/2023,4,active,10/26/2023,185.96,9,6,Clothing,Chair,Home,Female,1673.64
ORD5750,CUST1750,44,PROD950,USA,6/9/2023,3/8/2025,3,cancelled,9/29/2024,180.94,7,34,Beauty,Basketball,Sports,Female,1266.58
ORD5751,CUST1751,26,PROD951,UK,5/11/2022,3/26/2023,2,paused,10/11/2022,138.8,3,1,Sports,Yoga Mat,Sports,Female,416.40000000000003
ORD5752,CUST1752,38,PROD952,Pakistan,5/15/2023,8/31/2024,2,cancelled,4/6/2025,856.16,1,26,Sports,Smartwatch,Electronics,Male,856.16
ORD5753,CUST1753,24,PROD953,USA,7/14/2023,2/8/2025,5,active,6/9/2024,206.67,9,8,Beauty,Face Wash,Beauty,Male,1860.03
ORD5754,CUST1754,33,PROD954,India,10/20/2021,2/14/2025,2,active,11/8/2022,175.1,3,19,Beauty,Tablet,Electronics,Male,525.3
ORD5755,CUST1755,58,PROD955,Canada,3/30/2021,3/26/2023,5,active,6/12/2024,174.92,5,15,Beauty,Moisturizer,Beauty,Female,874.5999999999999
ORD5756,CUST1756,64,PROD956,USA,4/5/2021,11/30/2023,0,cancelled,1/19/2022,406.39,3,46,Beauty,Smartphone,Electronics,Other,1219.17
ORD5757,CUST1757,53,PROD957,Germany,9/17/2022,11/27/2024,3,active,3/11/2023,190.94,9,43,Sports,Laptop,Electronics,Male,1718.46
ORD5758,CUST1758,35,PROD958,UK,11/10/2020,1/4/2021,3,active,5/6/2025,453.96,4,17,Clothing,Smartphone,Electronics,Male,1815.84
ORD5759,CUST1759,45,PROD959,India,6/27/2021,6/14/2022,3,active,9/21/2023,186.85,4,8,Beauty,Football,Sports,Female,747.4
ORD5760,CUST1760,41,PROD960,Germany,7/12/2021,12/18/2022,3,paused,7/26/2021,136.28,9,24,Sports,Face Wash,Beauty,Male,1226.52
ORD5761,CUST1761,46,PROD961,USA,5/15/2021,11/10/2023,2,cancelled,6/18/2024,187.92,5,30,Sports,Smartphone,Electronics,Female,939.5999999999999
ORD5762,CUST1762,33,PROD962,Pakistan,8/20/2021,11/1/2023,5,active,4/3/2023,1779.7,1,12,Sports,Face Wash,Beauty,Male,1779.7
ORD5763,CUST1763,38,PROD963,UK,5/20/2022,4/10/2023,2,active,8/16/2024,107.63,5,5,Sports,Football,Sports,Female,538.15
ORD5764,CUST1764,29,PROD964,India,4/10/2023,7/28/2024,0,cancelled,1/24/2024,312.62,2,21,Home,Vacuum Cleaner,Home,Female,625.24
ORD5765,CUST1765,38,PROD965,UK,10/5/2020,12/4/2024,4,paused,3/31/2021,296.94,5,36,Beauty,Face Wash,Beauty,Female,1484.7
ORD5766,CUST1766,38,PROD966,UK,3/4/2023,4/28/2025,4,cancelled,12/10/2024,604.99,3,5,Clothing,Blender,Home,Male,1814.97
ORD5767,CUST1767,67,PROD967,UK,4/13/2023,3/10/2025,2,active,5/4/2024,267.93,5,19,Beauty,Microwave,Home,Female,1339.65
ORD5768,CUST1768,38,PROD968,India,5/8/2023,7/21/2025,0,cancelled,2/15/2025,452.36,4,48,Sports,Skirt,Clothing,Male,1809.44
ORD5769,CUST1769,46,PROD969,Canada,12/5/2021,5/17/2022,1,active,10/11/2022,890.55,2,24,Clothing,Sneakers,Clothing,Male,1781.1
ORD5770,CUST1770,27,PROD970,USA,9/22/2021,7/9/2025,4,active,5/9/2023,345.88,2,41,Home,Jacket,Clothing,Female,691.76
ORD5771,CUST1771,23,PROD971,Germany,1/30/2021,10/4/2023,0,active,8/17/2022,104.9,9,26,Sports,Moisturizer,Beauty,Male,944.1
ORD5772,CUST1772,67,PROD972,USA,5/15/2023,1/25/2024,1,active,7/24/2025,469.38,4,19,Home,Tennis Racket,Sports,Male,1877.52
ORD5773,CUST1773,30,PROD973,UK,3/31/2022,1/25/2023,2,active,8/29/2022,1603.98,1,11,Beauty,Running Shoes,Sports,Female,1603.98
ORD5774,CUST1774,50,PROD974,USA,3/14/2021,6/8/2021,4,active,11/2/2023,94.71,9,35,Sports,Chair,Home,Other,852.39
ORD5775,CUST1775,47,PROD975,India,12/27/2020,10/21/2024,2,active,10/10/2023,356.64,3,10,Electronics,Sofa,Home,Male,1069.92
ORD5776,CUST1776,46,PROD976,Pakistan,7/7/2022,1/10/2024,2,cancelled,9/30/2022,1866.7,1,22,Beauty,Perfume,Beauty,Female,1866.7
ORD5777,CUST1777,34,PROD977,USA,3/18/2023,6/19/2023,0,active,12/29/2024,163.7,9,14,Clothing,Moisturizer,Beauty,Female,1473.3
ORD5778,CUST1778,45,PROD978,Pakistan,11/11/2020,10/18/2022,4,cancelled,12/17/2021,155.82,4,12,Sports,Cycling Helmet,Sports,Female,623.28
ORD5779,CUST1779,48,PROD979,UK,7/22/2022,6/23/2025,0,paused,9/18/2023,106.1,8,4,Clothing,Refrigerator,Home,Male,848.8
ORD5780,CUST1780,22,PROD980,India,12/26/2021,4/11/2023,4,active,2/18/2022,1612.53,1,17,Electronics,Conditioner,Beauty,Female,1612.53
ORD5781,CUST1781,25,PROD981,USA,2/11/2022,4/25/2022,1,active,12/3/2022,62.63,9,25,Electronics,Camera,Electronics,Female,563.6700000000001
ORD5782,CUST1782,57,PROD982,India,7/6/2023,6/20/2024,2,active,9/13/2023,119.67,8,27,Electronics,Laptop,Electronics,Female,957.36
ORD5783,CUST1783,47,PROD983,Pakistan,7/24/2022,8/1/2023,1,active,1/25/2023,521.39,2,45,Electronics,Dumbbells,Sports,Male,1042.78
ORD5784,CUST1784,50,PROD984,UK,3/9/2023,11/2/2024,5,paused,3/12/2023,206.37,9,8,Clothing,Foundation,Beauty,Female,1857.33
ORD5785,CUST1785,43,PROD985,India,4/11/2023,7/13/2024,1,active,10/31/2023,415.32,4,17,Sports,Nail Polish,Beauty,Male,1661.28
ORD5786,CUST1786,31,PROD986,Germany,8/16/2021,7/8/2025,5,active,4/14/2024,591.74,2,27,Clothing,Headphones,Electronics,Male,1183.48
ORD5787,CUST1787,47,PROD987,Canada,5/19/2022,7/20/2024,3,cancelled,3/12/2025,80.74,8,33,Home,Dress,Clothing,Female,645.92
ORD5788,CUST1788,24,PROD988,Canada,1/20/2021,1/28/2023,2,active,5/21/2024,306.56,6,3,Sports,Nail Polish,Beauty,Female,1839.3600000000001
ORD5789,CUST1789,21,PROD989,Canada,8/15/2022,3/6/2025,4,cancelled,10/19/2022,355.84,5,34,Beauty,Gaming Console,Electronics,Female,1779.1999999999998
ORD5790,CUST1790,61,PROD990,Pakistan,8/2/2021,4/24/2023,4,paused,8/3/2024,1830.76,1,38,Clothing,Refrigerator,Home,Female,1830.76
ORD5791,CUST1791,30,PROD991,Pakistan,3/29/2021,12/11/2023,2,active,8/29/2022,160.18,7,5,Clothing,Conditioner,Beauty,Male,1121.26
ORD5792,CUST1792,40,PROD992,India,3/16/2023,2/16/2024,0,active,11/8/2023,617.63,3,24,Beauty,Face Wash,Beauty,Female,1852.8899999999999
ORD5793,CUST1793,50,PROD993,India,9/21/2021,3/15/2022,2,cancelled,3/19/2023,535.52,3,1,Electronics,Football,Sports,Female,1606.56
ORD5794,CUST1794,67,PROD994,India,10/15/2020,8/10/2025,2,cancelled,5/29/2021,182.19,5,19,Home,Sneakers,Clothing,Male,910.95
ORD5795,CUST1795,46,PROD995,UK,3/4/2023,5/3/2024,2,active,11/14/2024,93.02,4,41,Home,Refrigerator,Home,Female,372.08
ORD5796,CUST1796,20,PROD996,Canada,1/22/2022,6/5/2023,1,active,11/29/2022,166.0,8,39,Beauty,Dining Table,Home,Male,1328.0
ORD5797,CUST1797,54,PROD997,India,2/15/2021,9/9/2022,0,active,12/31/2022,70.69,6,38,Sports,Sofa,Home,Female,424.14
ORD5798,CUST1798,42,PROD998,UK,2/8/2021,1/17/2025,1,cancelled,12/16/2024,389.13,4,38,Sports,Running Shoes,Sports,Female,1556.52
ORD5799,CUST1799,49,PROD999,Germany,7/26/2022,4/6/2023,3,active,9/18/2023,775.47,1,36,Home,Yoga Mat,Sports,Male,775.47
ORD5800,CUST1800,46,PROD1000,UK,4/30/2022,5/9/2024,2,active,1/13/2023,275.37,6,30,Sports,Smartphone,Electronics,Female,1652.22
ORD5801,CUST1801,24,PROD1001,UK,4/20/2021,10/15/2024,2,active,10/21/2023,70.36,8,45,Home,Shirt,Clothing,Female,562.88
ORD5802,CUST1802,19,PROD1002,UK,11/15/2022,7/15/2025,1,active,5/24/2023,584.12,2,38,Clothing,Nail Polish,Beauty,Male,1168.24
ORD5803,CUST1803,65,PROD1003,Canada,4/3/2021,8/12/2024,1,cancelled,1/30/2022,275.07,7,25,Sports,Moisturizer,Beauty,Male,1925.49
ORD5804,CUST1804,19,PROD1004,USA,11/20/2021,5/13/2023,3,active,7/2/2022,228.54,6,18,Beauty,Blender,Home,Male,1371.24
ORD5805,CUST1805,42,PROD1005,Germany,1/12/2023,2/13/2024,2,cancelled,10/3/2024,206.83,6,3,Home,Chair,Home,Female,1240.98
ORD5806,CUST1806,30,PROD1006,Pakistan,9/15/2022,10/26/2022,1,active,7/13/2023,164.25,3,8,Sports,Shampoo,Beauty,Male,492.75
